invoice_id,purchase_date,time,gender,city,payment_method,invoice_amount
721,2023-09-02,11:34,Female,Benalmedena,Paypal,402.39
533,2023-11-04,14:44,Female,Mexico City,Paypal,459.63
433,2023-06-06,09:49,Female,Torremolinos,Credit Card,845.28
489,2023-03-31,16:21,Female,Torremolinos,Paypal,835.89
970,2023-11-11,15:03,Female,Malaga,Paypal,578.19
982,2023-05-07,14:38,Female,Fuengirola,Cash,745.83
211,2023-11-09,20:25,Female,Malaga,Cash,769.79
809,2023-08-08,15:45,Female,Mexico City,Paypal,472.61
511,2023-02-19,09:17,Male,Malaga,Cash,436.07
368,2023-07-06,11:02,Male,Malaga,Paypal,706.67
951,2023-11-30,11:27,Female,Benalmedena,Paypal,704.7
56,2023-08-30,16:09,Female,Torremolinos,Credit Card,790.99
871,2023-04-05,17:55,Male,Mexico City,Paypal,43.01
445,2023-08-28,12:11,Female,Torremolinos,Cash,202.24
704,2023-04-28,16:41,Male,Torremolinos,Paypal,796.21
496,2023-10-06,14:30,Female,Torremolinos,Cash,151.93
498,2023-01-03,15:20,Female,Malaga,Paypal,604.09
945,2023-01-25,13:28,Female,Mexico City,Credit Card,727.86
39,2023-07-31,13:30,Female,Benalmedena,Credit Card,635.07
702,2023-10-20,09:07,Male,Mexico City,Cash,393.46
782,2023-01-03,18:55,Male,Marbella,Paypal,671.03
965,2023-09-08,13:19,Female,Marbella,Paypal,652.37
360,2023-07-24,11:56,Male,Marbella,Cash,387.38
241,2023-05-08,10:07,Male,Fuengirola,Credit Card,498.74
638,2023-02-07,18:44,Male,Mexico City,Credit Card,264.54
55,2023-05-13,17:36,Female,Torremolinos,Credit Card,407.57
386,2023-06-30,19:08,Female,Torremolinos,Credit Card,596.56
998,2023-12-16,12:22,Male,Benalmedena,Cash,642.1
146,2023-09-24,14:44,Female,Marbella,Credit Card,61.29
244,2023-02-24,10:25,Female,Torremolinos,Paypal,131.59
819,2023-11-29,09:57,Male,Malaga,Paypal,29.7
913,2023-03-18,20:43,Female,Marbella,Credit Card,106.12
321,2023-07-18,12:07,Male,Mexico City,Cash,115.02
535,2023-03-16,16:20,Female,Fuengirola,Paypal,325.3
609,2023-12-08,18:16,Female,Mexico City,Paypal,536.19
479,2023-05-21,09:08,Female,Benalmedena,Paypal,261.99
400,2023-07-20,15:05,Male,Torremolinos,Credit Card,346.51
30,2023-11-19,15:14,Female,Mexico City,Cash,599.58
792,2023-06-07,17:55,Female,Torremolinos,Cash,779.13
236,2023-09-24,19:00,Male,Marbella,Credit Card,374.18
328,2023-10-26,13:10,Male,Torremolinos,Credit Card,723.1
945,2023-11-12,11:49,Male,Benalmedena,Credit Card,330.11
590,2023-12-06,15:32,Female,Mexico City,Credit Card,732.42
638,2023-01-06,10:17,Female,Malaga,Credit Card,133.97
890,2023-02-21,18:12,Female,Benalmedena,Credit Card,774.66
190,2023-08-19,14:15,Male,Mexico City,Cash,837.96
319,2023-04-14,13:00,Female,Mexico City,Cash,57.88
408,2023-07-17,12:37,Male,Malaga,Credit Card,338.03
287,2023-03-10,14:06,Female,Fuengirola,Credit Card,680.67
31,2023-07-28,13:21,Male,Fuengirola,Credit Card,603.71
597,2023-06-08,13:10,Female,Malaga,Paypal,69.71
387,2023-10-29,10:45,Female,Fuengirola,Paypal,734.17
226,2023-06-02,17:26,Male,Mexico City,Cash,266.6
724,2023-12-25,17:42,Female,Malaga,Credit Card,508.42
975,2023-08-12,17:26,Male,Benalmedena,Cash,687.07
256,2023-11-13,19:59,Female,Marbella,Credit Card,953.64
206,2023-05-17,16:09,Male,Fuengirola,Credit Card,586.74
543,2023-09-04,14:45,Female,Torremolinos,Credit Card,228.79
642,2023-11-17,11:58,Female,Torremolinos,Paypal,352.25
991,2023-01-15,18:24,Male,Mexico City,Credit Card,589.82
590,2023-10-11,11:06,Female,Marbella,Paypal,912.0
399,2023-12-17,10:43,Female,Torremolinos,Credit Card,19.93
26,2023-08-03,15:46,Female,Marbella,Paypal,374.41
888,2023-10-28,20:24,Male,Mexico City,Cash,983.18
48,2023-07-03,13:17,Male,Malaga,Paypal,169.89
400,2023-04-12,11:12,Male,Fuengirola,Cash,165.87
980,2023-05-30,12:41,Male,Mexico City,Paypal,256.83
171,2023-12-22,19:47,Female,Fuengirola,Paypal,527.82
297,2023-06-11,14:03,Male,Mexico City,Paypal,619.46
266,2023-11-29,14:36,Male,Mexico City,Cash,540.36
276,2023-12-03,18:50,Female,Benalmedena,Credit Card,325.68
917,2023-06-12,09:23,Male,Malaga,Cash,789.87
397,2023-05-09,19:53,Female,Malaga,Cash,970.72
156,2023-02-16,20:41,Female,Benalmedena,Credit Card,138.34
524,2023-05-16,10:38,Female,Fuengirola,Cash,429.76
780,2023-12-30,17:59,Female,Malaga,Paypal,696.65
874,2023-01-04,19:42,Male,Malaga,Paypal,160.46
976,2023-05-22,13:22,Male,Marbella,Cash,14.57
579,2023-05-17,12:56,Female,Torremolinos,Cash,476.84
762,2023-11-27,17:28,Female,Mexico City,Paypal,46.4
228,2023-06-16,13:07,Male,Marbella,Paypal,203.67
618,2023-02-07,18:47,Female,Benalmedena,Cash,757.45
358,2023-12-25,14:12,Female,Benalmedena,Cash,17.99
610,2023-12-08,09:08,Male,Benalmedena,Cash,924.79
99,2023-03-16,10:05,Female,Mexico City,Paypal,621.52
653,2023-09-23,14:31,Male,Fuengirola,Cash,542.77
738,2023-12-04,15:34,Female,Mexico City,Paypal,285.63
974,2023-05-31,15:18,Female,Mexico City,Cash,145.59
841,2023-07-26,17:41,Female,Mexico City,Cash,16.72
481,2023-03-07,20:12,Male,Torremolinos,Cash,42.37
194,2023-08-09,17:06,Male,Torremolinos,Credit Card,589.9
603,2023-03-26,11:35,Female,Torremolinos,Paypal,32.51
589,2023-08-16,16:42,Male,Malaga,Paypal,177.11
894,2023-02-10,09:41,Male,Fuengirola,Credit Card,559.19
398,2023-05-31,14:05,Female,Marbella,Credit Card,657.85
886,2023-09-07,16:23,Male,Mexico City,Cash,213.1
13,2023-05-12,14:50,Male,Malaga,Credit Card,969.99
798,2023-11-15,18:51,Female,Fuengirola,Credit Card,465.53
420,2023-04-21,14:51,Female,Torremolinos,Paypal,176.61
273,2023-06-18,14:42,Female,Fuengirola,Paypal,234.96
513,2023-01-10,12:19,Male,Fuengirola,Cash,555.37
100,2023-10-18,17:38,Female,Fuengirola,Cash,453.52
187,2023-09-25,16:23,Female,Marbella,Credit Card,837.21
671,2023-07-03,14:05,Male,Marbella,Paypal,406.15
176,2023-12-13,13:58,Male,Marbella,Paypal,712.08
775,2023-05-11,15:47,Male,Torremolinos,Paypal,183.62
924,2023-10-19,19:40,Male,Torremolinos,Cash,976.04
577,2023-10-14,16:36,Female,Marbella,Paypal,617.39
870,2023-10-14,17:19,Female,Mexico City,Credit Card,786.81
849,2023-03-04,14:45,Male,Marbella,Credit Card,48.39
841,2023-10-05,13:56,Male,Marbella,Credit Card,827.11
990,2023-03-05,14:25,Male,Benalmedena,Credit Card,574.98
229,2023-01-04,11:28,Male,Mexico City,Credit Card,418.46
481,2023-07-06,19:37,Male,Marbella,Credit Card,985.82
453,2023-12-15,10:01,Male,Marbella,Paypal,29.33
882,2023-07-08,18:57,Male,Fuengirola,Credit Card,19.76
426,2023-07-05,11:01,Female,Fuengirola,Cash,617.66
447,2023-04-10,11:15,Female,Malaga,Credit Card,120.32
353,2023-04-17,10:37,Male,Malaga,Paypal,906.62
346,2023-07-11,19:30,Female,Torremolinos,Paypal,954.86
828,2023-05-25,13:52,Male,Mexico City,Paypal,873.87
457,2023-08-26,11:27,Female,Benalmedena,Cash,716.55
193,2023-12-14,17:43,Female,Mexico City,Cash,812.41
139,2023-10-02,11:24,Female,Fuengirola,Paypal,642.36
78,2023-12-06,16:38,Female,Benalmedena,Paypal,88.74
731,2023-02-10,11:18,Male,Torremolinos,Paypal,542.83
91,2023-11-22,17:15,Male,Torremolinos,Cash,990.02
485,2023-09-24,15:56,Female,Benalmedena,Cash,347.86
130,2023-02-19,17:21,Male,Benalmedena,Paypal,603.41
693,2023-01-07,20:30,Male,Torremolinos,Credit Card,49.96
895,2023-10-23,10:37,Female,Fuengirola,Credit Card,971.63
920,2023-03-31,16:40,Male,Mexico City,Paypal,818.52
211,2023-06-17,15:17,Female,Marbella,Paypal,480.22
272,2023-09-20,12:40,Female,Fuengirola,Paypal,369.43
745,2023-01-16,15:45,Male,Marbella,Cash,662.8
630,2023-07-04,11:17,Male,Malaga,Credit Card,800.21
171,2023-07-01,14:41,Male,Benalmedena,Paypal,981.75
766,2023-04-09,18:22,Female,Benalmedena,Credit Card,482.79
758,2023-08-02,12:26,Female,Benalmedena,Cash,562.17
908,2023-01-20,17:22,Male,Torremolinos,Paypal,86.12
271,2023-10-29,16:37,Male,Marbella,Paypal,764.29
439,2023-01-06,12:49,Male,Mexico City,Cash,71.5
445,2023-06-20,15:38,Female,Benalmedena,Credit Card,457.64
286,2023-07-23,13:21,Male,Torremolinos,Credit Card,197.1
963,2023-02-16,18:50,Female,Torremolinos,Credit Card,907.34
801,2023-07-23,15:59,Male,Marbella,Credit Card,117.69
117,2023-08-13,15:56,Female,Fuengirola,Paypal,92.44
835,2023-07-10,10:59,Female,Mexico City,Cash,347.19
640,2023-03-06,11:10,Male,Fuengirola,Paypal,692.67
801,2023-09-16,11:21,Male,Mexico City,Paypal,628.8
125,2023-01-28,19:45,Male,Malaga,Cash,161.37
801,2023-12-22,10:51,Female,Mexico City,Cash,97.19
214,2023-04-19,11:37,Female,Mexico City,Cash,225.39
666,2023-05-31,10:11,Male,Malaga,Paypal,735.76
947,2023-02-24,18:35,Female,Marbella,Cash,285.14
36,2023-04-19,20:55,Male,Fuengirola,Credit Card,555.87
445,2023-01-14,14:50,Female,Fuengirola,Paypal,826.17
278,2023-12-11,15:19,Female,Marbella,Paypal,239.86
765,2023-04-21,11:11,Male,Fuengirola,Credit Card,416.19
262,2023-11-30,20:31,Male,Malaga,Paypal,84.91
591,2023-04-06,09:38,Female,Mexico City,Credit Card,276.57
50,2023-09-03,15:06,Male,Fuengirola,Credit Card,946.97
522,2023-12-30,18:31,Female,Fuengirola,Paypal,536.86
756,2023-06-19,13:04,Female,Torremolinos,Paypal,736.16
850,2023-07-31,16:59,Female,Fuengirola,Cash,441.18
926,2023-12-09,14:01,Male,Torremolinos,Cash,310.01
920,2023-10-18,16:19,Female,Fuengirola,Credit Card,589.18
735,2023-01-27,20:14,Female,Malaga,Paypal,436.35
689,2023-10-10,18:19,Female,Malaga,Credit Card,779.46
954,2023-10-11,11:09,Male,Malaga,Cash,140.11
4,2023-05-13,18:09,Female,Marbella,Cash,679.38
137,2023-03-31,16:18,Male,Mexico City,Paypal,128.92
732,2023-11-14,13:15,Male,Benalmedena,Paypal,891.38
991,2023-05-31,18:01,Male,Torremolinos,Cash,641.42
699,2023-08-05,16:49,Male,Mexico City,Cash,471.48
516,2023-07-22,10:39,Female,Marbella,Paypal,930.38
650,2023-09-14,17:46,Female,Fuengirola,Credit Card,161.24
349,2023-03-11,20:39,Male,Mexico City,Paypal,955.6
756,2023-01-11,16:27,Female,Malaga,Cash,232.69
692,2023-12-26,09:15,Female,Torremolinos,Paypal,807.39
158,2023-10-26,09:18,Female,Marbella,Cash,845.75
372,2023-10-25,12:48,Female,Malaga,Paypal,54.24
138,2023-07-11,10:26,Female,Torremolinos,Paypal,958.36
982,2023-11-21,16:57,Female,Marbella,Cash,507.46
761,2023-06-28,19:11,Male,Malaga,Cash,333.07
64,2023-05-11,12:14,Female,Mexico City,Paypal,786.38
344,2023-01-03,17:56,Male,Mexico City,Credit Card,563.69
502,2023-03-15,12:25,Female,Benalmedena,Cash,706.21
382,2023-07-19,09:53,Female,Marbella,Credit Card,719.56
741,2023-06-18,11:52,Female,Marbella,Credit Card,750.43
227,2023-06-08,18:17,Male,Fuengirola,Credit Card,469.4
535,2023-08-25,09:42,Male,Benalmedena,Cash,963.36
934,2023-08-26,17:47,Male,Malaga,Paypal,411.54
561,2023-10-14,11:29,Female,Mexico City,Credit Card,618.35
106,2023-08-05,18:48,Male,Benalmedena,Paypal,464.84
901,2023-01-11,09:50,Male,Fuengirola,Cash,716.39
68,2023-11-01,15:50,Female,Marbella,Cash,971.53
874,2023-08-28,17:08,Female,Marbella,Credit Card,686.14
14,2023-02-21,09:58,Female,Malaga,Credit Card,314.51
826,2023-10-19,16:30,Female,Benalmedena,Paypal,752.58
520,2023-03-30,18:26,Female,Marbella,Paypal,959.36
123,2023-04-29,19:22,Female,Malaga,Paypal,704.49
7,2023-03-19,15:45,Female,Malaga,Paypal,386.58
84,2023-08-09,10:15,Female,Mexico City,Credit Card,602.31
80,2023-08-01,13:06,Female,Mexico City,Cash,423.65
663,2023-06-02,09:18,Female,Torremolinos,Credit Card,139.05
664,2023-01-26,11:59,Male,Marbella,Credit Card,19.34
973,2023-10-12,16:49,Male,Malaga,Cash,652.61
633,2023-02-17,14:16,Female,Fuengirola,Cash,746.26
119,2023-07-09,17:02,Female,Benalmedena,Paypal,63.11
341,2023-07-08,20:51,Male,Torremolinos,Credit Card,135.65
456,2023-01-27,17:27,Female,Mexico City,Credit Card,668.29
797,2023-12-22,13:25,Female,Benalmedena,Cash,933.93
63,2023-01-09,14:36,Male,Fuengirola,Paypal,891.94
170,2023-02-23,14:16,Male,Malaga,Paypal,944.02
259,2023-12-16,13:46,Male,Marbella,Paypal,784.89
499,2023-05-04,18:17,Male,Mexico City,Credit Card,466.85
219,2023-06-30,13:18,Male,Marbella,Cash,331.54
93,2023-09-04,11:06,Female,Mexico City,Cash,770.07
194,2023-04-01,19:25,Female,Torremolinos,Cash,489.69
161,2023-05-18,13:39,Female,Mexico City,Cash,734.66
751,2023-09-01,16:53,Male,Fuengirola,Paypal,917.55
478,2023-10-04,09:45,Male,Malaga,Cash,535.25
77,2023-04-28,15:37,Male,Torremolinos,Cash,279.45
938,2023-03-23,10:16,Male,Malaga,Cash,348.88
733,2023-02-18,16:29,Female,Fuengirola,Paypal,616.87
690,2023-12-03,09:48,Male,Mexico City,Paypal,780.69
744,2023-11-23,14:03,Female,Marbella,Cash,203.55
503,2023-10-29,16:29,Male,Benalmedena,Cash,824.33
296,2023-08-07,14:15,Male,Mexico City,Cash,680.13
919,2023-03-17,17:34,Male,Malaga,Credit Card,979.5
821,2023-11-03,10:45,Female,Torremolinos,Credit Card,120.76
762,2023-07-01,13:29,Female,Malaga,Paypal,565.74
450,2023-01-06,13:57,Male,Benalmedena,Paypal,642.03
123,2023-07-09,12:46,Female,Mexico City,Credit Card,348.19
25,2023-06-01,13:35,Female,Mexico City,Paypal,650.1
953,2023-06-01,16:58,Male,Malaga,Credit Card,416.39
575,2023-05-23,17:05,Male,Mexico City,Cash,718.06
589,2023-04-21,14:06,Male,Mexico City,Paypal,104.15
659,2023-10-25,12:05,Male,Marbella,Credit Card,389.39
942,2023-11-20,19:45,Female,Torremolinos,Credit Card,719.01
688,2023-04-11,15:34,Male,Malaga,Credit Card,795.88
590,2023-06-08,19:35,Female,Torremolinos,Cash,739.18
192,2023-01-06,12:58,Female,Torremolinos,Paypal,510.72
979,2023-06-23,16:14,Male,Malaga,Cash,295.16
753,2023-01-28,12:26,Male,Torremolinos,Cash,98.42
330,2023-08-23,09:24,Male,Mexico City,Paypal,901.31
694,2023-06-30,12:24,Male,Torremolinos,Paypal,238.34
397,2023-08-25,18:13,Female,Torremolinos,Credit Card,277.92
899,2023-10-05,18:33,Female,Benalmedena,Cash,184.84
76,2023-01-10,09:32,Male,Torremolinos,Paypal,295.96
800,2023-04-08,15:35,Male,Fuengirola,Paypal,50.03
241,2023-07-09,09:24,Male,Mexico City,Paypal,618.22
634,2023-03-25,09:47,Female,Mexico City,Cash,686.9
330,2023-10-07,15:44,Male,Torremolinos,Cash,792.1
691,2023-08-12,20:46,Female,Torremolinos,Credit Card,719.07
691,2023-08-13,15:16,Male,Malaga,Cash,56.49
832,2023-12-23,09:18,Female,Fuengirola,Cash,326.2
509,2023-12-08,15:01,Female,Fuengirola,Credit Card,355.04
286,2023-08-23,17:33,Female,Fuengirola,Cash,882.66
430,2023-06-07,17:15,Female,Fuengirola,Credit Card,573.5
451,2023-03-07,17:11,Male,Malaga,Credit Card,336.14
600,2023-03-30,13:43,Female,Torremolinos,Cash,567.74
734,2023-08-26,20:35,Female,Torremolinos,Paypal,753.29
135,2023-04-11,09:19,Female,Fuengirola,Paypal,469.3
495,2023-11-06,19:18,Male,Torremolinos,Cash,711.8
108,2023-11-07,12:37,Female,Malaga,Credit Card,666.88
903,2023-02-01,13:52,Male,Malaga,Paypal,513.22
712,2023-03-27,09:14,Female,Mexico City,Cash,130.54
937,2023-08-29,09:46,Male,Torremolinos,Paypal,448.1
697,2023-11-09,14:22,Female,Benalmedena,Credit Card,461.46
606,2023-05-15,14:30,Female,Torremolinos,Paypal,389.0
90,2023-03-16,20:08,Female,Marbella,Cash,603.55
125,2023-04-10,18:11,Female,Torremolinos,Cash,995.58
309,2023-07-08,09:55,Female,Torremolinos,Cash,727.21
239,2023-05-25,16:43,Female,Benalmedena,Paypal,122.31
560,2023-03-10,16:24,Male,Torremolinos,Cash,887.1
320,2023-08-02,09:37,Female,Torremolinos,Paypal,467.13
50,2023-11-05,12:07,Male,Malaga,Credit Card,787.01
126,2023-12-13,10:32,Female,Fuengirola,Cash,89.17
203,2023-12-02,14:42,Female,Mexico City,Cash,614.32
70,2023-07-08,15:52,Female,Torremolinos,Cash,321.11
634,2023-08-08,10:23,Male,Torremolinos,Credit Card,598.68
20,2023-06-24,10:38,Male,Fuengirola,Cash,737.29
794,2023-04-25,12:20,Female,Benalmedena,Cash,310.34
109,2023-04-26,12:17,Female,Torremolinos,Credit Card,764.35
843,2023-12-28,10:38,Female,Malaga,Cash,506.35
191,2023-08-27,17:04,Female,Malaga,Credit Card,953.88
816,2023-11-13,19:26,Female,Benalmedena,Credit Card,735.06
57,2023-06-23,19:10,Male,Fuengirola,Credit Card,375.57
387,2023-07-22,15:33,Male,Marbella,Paypal,280.58
915,2023-04-13,14:00,Male,Fuengirola,Paypal,19.41
66,2023-04-25,18:14,Male,Torremolinos,Cash,672.57
125,2023-09-25,18:13,Male,Benalmedena,Credit Card,131.26
150,2023-02-16,19:37,Female,Benalmedena,Credit Card,479.24
373,2023-09-29,15:59,Male,Mexico City,Cash,418.38
368,2023-10-14,11:52,Male,Malaga,Cash,679.03
638,2023-12-21,09:16,Male,Malaga,Credit Card,440.47
279,2023-03-07,17:28,Female,Torremolinos,Cash,861.27
501,2023-10-31,16:45,Male,Benalmedena,Paypal,294.37
860,2023-01-10,12:54,Female,Fuengirola,Paypal,893.93
90,2023-12-09,09:17,Female,Mexico City,Paypal,458.58
796,2023-10-12,18:13,Female,Malaga,Cash,55.41
254,2023-01-06,16:41,Male,Torremolinos,Credit Card,800.91
675,2023-01-22,19:04,Male,Marbella,Cash,267.39
652,2023-04-30,10:26,Male,Malaga,Credit Card,566.72
796,2023-05-31,12:33,Male,Marbella,Credit Card,17.69
496,2023-03-12,09:45,Female,Torremolinos,Paypal,258.89
341,2023-06-30,17:17,Female,Malaga,Cash,19.98
196,2023-02-11,20:20,Male,Benalmedena,Credit Card,841.32
205,2023-08-07,18:19,Female,Torremolinos,Paypal,905.4
992,2023-04-25,17:08,Female,Torremolinos,Cash,995.16
972,2023-10-03,16:19,Male,Benalmedena,Cash,546.59
148,2023-11-28,16:12,Female,Mexico City,Paypal,789.41
697,2023-11-06,20:56,Female,Torremolinos,Cash,795.09
883,2023-09-22,19:23,Male,Fuengirola,Cash,990.89
167,2023-09-28,15:22,Male,Mexico City,Cash,315.01
12,2023-08-28,15:33,Male,Benalmedena,Paypal,975.3
315,2023-08-16,15:59,Male,Malaga,Cash,521.46
85,2023-01-17,13:25,Female,Torremolinos,Paypal,849.04
470,2023-09-29,10:55,Male,Mexico City,Cash,399.86
919,2023-10-31,12:32,Male,Fuengirola,Credit Card,501.32
42,2023-09-12,10:03,Female,Malaga,Credit Card,942.32
571,2023-10-04,13:43,Female,Fuengirola,Paypal,252.56
248,2023-08-03,16:15,Female,Malaga,Cash,514.26
984,2023-02-23,10:34,Female,Malaga,Credit Card,847.78
165,2023-03-26,10:39,Male,Benalmedena,Cash,201.04
904,2023-11-20,18:25,Male,Mexico City,Cash,874.41
467,2023-02-15,13:25,Female,Torremolinos,Cash,950.9
67,2023-02-11,19:16,Male,Malaga,Credit Card,347.3
189,2023-06-22,13:25,Male,Marbella,Credit Card,299.94
418,2023-02-21,18:30,Male,Fuengirola,Cash,108.91
889,2023-09-28,12:49,Male,Fuengirola,Credit Card,404.98
494,2023-07-13,15:02,Female,Mexico City,Paypal,124.61
893,2023-05-21,20:26,Female,Benalmedena,Credit Card,966.7
89,2023-11-12,19:46,Male,Mexico City,Cash,15.24
417,2023-05-07,12:37,Female,Marbella,Credit Card,770.52
591,2023-01-22,20:52,Female,Marbella,Paypal,191.52
893,2023-12-10,11:46,Female,Benalmedena,Cash,304.01
561,2023-06-23,16:20,Male,Torremolinos,Credit Card,966.46
729,2023-12-21,12:16,Female,Marbella,Credit Card,945.06
394,2023-05-11,15:40,Female,Marbella,Credit Card,536.76
848,2023-03-31,19:42,Male,Mexico City,Paypal,807.62
628,2023-08-13,12:06,Female,Torremolinos,Credit Card,864.1
236,2023-11-22,18:43,Male,Marbella,Paypal,820.51
485,2023-09-07,16:18,Female,Benalmedena,Paypal,371.09
660,2023-12-20,18:31,Female,Marbella,Credit Card,652.28
166,2023-02-18,12:47,Male,Malaga,Paypal,683.62
707,2023-11-22,11:19,Male,Benalmedena,Paypal,317.82
28,2023-05-29,20:31,Female,Fuengirola,Credit Card,243.54
339,2023-02-24,20:48,Female,Benalmedena,Credit Card,636.49
419,2023-11-28,12:14,Female,Torremolinos,Paypal,347.05
353,2023-06-01,13:18,Male,Marbella,Credit Card,548.74
531,2023-08-07,13:49,Female,Marbella,Credit Card,455.11
406,2023-02-28,13:06,Male,Malaga,Cash,378.12
353,2023-03-15,17:26,Female,Torremolinos,Paypal,599.84
883,2023-11-20,11:32,Male,Torremolinos,Credit Card,734.47
354,2023-06-14,13:57,Female,Benalmedena,Cash,955.25
960,2023-03-14,10:38,Male,Malaga,Cash,466.42
679,2023-11-23,15:13,Male,Benalmedena,Credit Card,855.77
352,2023-11-07,11:18,Female,Marbella,Credit Card,131.12
205,2023-05-06,10:48,Male,Malaga,Credit Card,623.1
509,2023-02-05,15:23,Male,Mexico City,Cash,735.73
164,2023-09-05,17:35,Male,Malaga,Credit Card,855.5
992,2023-10-20,14:02,Male,Torremolinos,Credit Card,668.22
705,2023-09-11,11:02,Male,Fuengirola,Credit Card,555.63
822,2023-08-30,13:03,Female,Torremolinos,Paypal,544.0
604,2023-07-12,19:28,Female,Mexico City,Paypal,610.73
98,2023-03-12,17:40,Male,Benalmedena,Cash,370.49
161,2023-12-28,20:47,Male,Marbella,Paypal,152.47
103,2023-04-15,19:25,Male,Torremolinos,Paypal,570.83
57,2023-03-07,11:35,Male,Malaga,Credit Card,460.31
644,2023-09-27,20:00,Female,Marbella,Cash,342.95
877,2023-02-12,12:24,Male,Mexico City,Paypal,53.81
641,2023-10-05,18:19,Female,Fuengirola,Cash,224.71
749,2023-07-25,12:37,Female,Marbella,Cash,505.23
53,2023-12-08,18:33,Male,Benalmedena,Cash,862.27
449,2023-10-06,09:41,Male,Mexico City,Credit Card,387.51
91,2023-06-14,17:30,Female,Marbella,Paypal,568.46
184,2023-01-11,09:45,Female,Torremolinos,Cash,768.26
111,2023-08-01,09:25,Female,Fuengirola,Cash,960.46
825,2023-04-24,18:53,Female,Benalmedena,Paypal,364.18
337,2023-10-16,20:57,Male,Mexico City,Credit Card,846.36
216,2023-10-16,18:28,Female,Fuengirola,Credit Card,705.95
953,2023-03-18,12:47,Female,Marbella,Cash,575.43
271,2023-07-15,19:29,Male,Benalmedena,Credit Card,44.29
760,2023-09-13,13:46,Female,Mexico City,Cash,739.82
389,2023-11-10,13:46,Male,Torremolinos,Cash,540.06
967,2023-02-12,11:48,Male,Marbella,Paypal,203.62
646,2023-12-19,15:55,Female,Torremolinos,Credit Card,454.17
329,2023-05-24,20:19,Male,Torremolinos,Cash,174.57
778,2023-05-06,20:14,Male,Marbella,Credit Card,55.04
967,2023-10-06,17:12,Female,Malaga,Cash,383.09
139,2023-01-24,14:04,Female,Benalmedena,Paypal,286.67
145,2023-06-13,11:36,Female,Benalmedena,Paypal,558.2
100,2023-03-10,12:47,Female,Mexico City,Credit Card,411.12
644,2023-10-19,09:52,Male,Mexico City,Credit Card,202.64
740,2023-08-17,20:42,Male,Torremolinos,Paypal,691.47
768,2023-02-04,17:33,Female,Malaga,Paypal,979.49
36,2023-09-18,15:58,Female,Mexico City,Credit Card,232.12
442,2023-10-25,17:14,Female,Mexico City,Cash,243.62
464,2023-03-03,11:46,Male,Mexico City,Paypal,753.58
302,2023-01-05,13:37,Male,Malaga,Paypal,828.29
914,2023-01-16,14:11,Female,Benalmedena,Cash,26.73
124,2023-03-16,11:47,Female,Fuengirola,Cash,934.14
128,2023-09-26,11:24,Female,Torremolinos,Cash,615.21
544,2023-04-17,20:10,Female,Malaga,Credit Card,582.79
832,2023-05-16,15:08,Male,Marbella,Cash,835.01
924,2023-05-09,17:08,Male,Benalmedena,Credit Card,870.85
115,2023-02-11,09:25,Male,Benalmedena,Paypal,515.05
458,2023-03-31,09:54,Female,Fuengirola,Paypal,608.27
481,2023-03-01,14:00,Female,Fuengirola,Cash,724.98
186,2023-12-28,17:57,Male,Marbella,Cash,914.58
848,2023-01-22,10:35,Female,Torremolinos,Cash,74.71
700,2023-10-04,16:21,Male,Malaga,Paypal,904.04
334,2023-03-27,13:23,Female,Benalmedena,Credit Card,847.47
465,2023-06-12,13:56,Female,Torremolinos,Cash,512.59
587,2023-10-26,20:32,Female,Mexico City,Credit Card,853.16
931,2023-03-15,19:56,Male,Marbella,Paypal,241.35
717,2023-08-04,10:18,Female,Benalmedena,Paypal,410.39
746,2023-08-11,20:20,Female,Mexico City,Credit Card,952.94
386,2023-05-13,18:21,Male,Malaga,Credit Card,640.47
340,2023-04-08,12:42,Female,Mexico City,Paypal,628.58
374,2023-04-11,20:06,Female,Mexico City,Credit Card,61.61
518,2023-06-03,17:50,Male,Mexico City,Paypal,831.02
936,2023-10-13,10:31,Male,Mexico City,Credit Card,936.56
155,2023-10-13,15:30,Female,Malaga,Credit Card,742.42
962,2023-09-20,16:06,Female,Torremolinos,Paypal,775.43
596,2023-09-15,18:38,Female,Torremolinos,Credit Card,190.54
334,2023-08-31,19:29,Female,Fuengirola,Cash,925.99
940,2023-12-10,12:21,Male,Malaga,Paypal,608.95
299,2023-01-11,13:39,Female,Marbella,Credit Card,368.24
86,2023-11-15,17:21,Male,Fuengirola,Paypal,724.72
984,2023-03-16,20:37,Female,Marbella,Cash,248.01
864,2023-10-22,12:03,Female,Benalmedena,Credit Card,959.44
936,2023-06-20,14:08,Male,Mexico City,Credit Card,911.94
599,2023-12-27,15:04,Male,Fuengirola,Credit Card,852.98
331,2023-05-23,16:38,Male,Torremolinos,Credit Card,58.95
569,2023-06-21,18:53,Male,Torremolinos,Credit Card,418.23
591,2023-06-18,18:07,Female,Mexico City,Credit Card,612.84
716,2023-10-21,18:40,Male,Torremolinos,Credit Card,620.38
225,2023-11-20,11:53,Male,Torremolinos,Paypal,189.18
730,2023-09-05,10:54,Female,Marbella,Paypal,541.25
413,2023-09-13,09:11,Male,Benalmedena,Credit Card,59.89
827,2023-09-09,11:15,Female,Fuengirola,Credit Card,424.73
694,2023-07-16,18:08,Female,Marbella,Credit Card,604.2
904,2023-02-26,16:30,Female,Benalmedena,Cash,781.7
