invoice_id,purchase_date,time,gender,city,payment_method,invoice_amount
14,2024-04-21,18:12,Female,Torremolinos,Credit Card,925.05
952,2024-03-05,19:35,Female,Fuengirola,Credit Card,559.57
951,2024-06-21,17:24,Female,Benalmedena,Paypal,804.55
684,2024-11-18,14:40,Female,Benalmedena,Credit Card,394.87
708,2024-06-14,17:09,Female,Fuengirola,Paypal,858.9
568,2024-02-01,12:14,Male,Malaga,Paypal,532.64
569,2024-07-08,14:43,Male,Torremolinos,Cash,889.42
832,2024-11-21,11:58,Female,Fuengirola,Credit Card,477.56
775,2024-04-28,19:33,Male,Torremolinos,Credit Card,536.29
794,2024-10-06,16:20,Male,Mexico City,Credit Card,914.99
385,2024-10-16,15:44,Female,Marbella,Cash,25.68
243,2024-03-28,20:04,Male,Malaga,Paypal,272.29
417,2024-10-23,11:02,Female,Mexico City,Credit Card,454.23
733,2024-03-03,12:42,Female,Torremolinos,Cash,863.6
108,2024-02-26,20:03,Male,Marbella,Paypal,660.66
759,2024-05-17,18:33,Female,Torremolinos,Cash,648.28
824,2024-09-02,11:02,Male,Malaga,Cash,85.05
38,2024-10-18,13:03,Female,Mexico City,Credit Card,328.3
654,2024-03-16,14:37,Male,Fuengirola,Paypal,738.69
446,2024-12-14,20:39,Female,Marbella,Credit Card,177.46
220,2024-05-26,10:22,Male,Fuengirola,Paypal,153.7
354,2024-10-15,14:56,Female,Malaga,Cash,726.08
327,2024-07-11,16:50,Female,Benalmedena,Credit Card,215.96
100,2024-08-17,12:00,Female,Malaga,Paypal,306.54
761,2024-12-22,13:19,Female,Fuengirola,Cash,561.95
678,2024-04-12,11:07,Female,Marbella,Paypal,259.87
303,2024-07-03,11:42,Female,Torremolinos,Credit Card,837.73
16,2024-11-08,14:13,Male,Fuengirola,Paypal,108.66
845,2024-09-08,09:28,Female,Benalmedena,Cash,405.85
48,2024-02-27,19:52,Male,Malaga,Paypal,192.5
97,2024-11-13,12:56,Male,Fuengirola,Cash,85.47
497,2024-04-10,09:16,Male,Benalmedena,Paypal,344.95
967,2024-04-28,09:54,Male,Mexico City,Cash,287.71
744,2024-08-18,11:39,Female,Torremolinos,Paypal,821.12
659,2024-08-17,11:17,Male,Torremolinos,Cash,584.2
151,2024-08-28,15:49,Female,Malaga,Cash,878.1
143,2024-06-29,20:55,Female,Malaga,Credit Card,897.46
513,2024-09-14,20:09,Male,Marbella,Paypal,563.1
177,2024-12-21,19:06,Male,Benalmedena,Paypal,438.2
142,2024-05-09,09:54,Female,Malaga,Paypal,516.7
36,2024-10-26,19:11,Female,Fuengirola,Cash,566.54
731,2024-08-03,20:17,Male,Malaga,Credit Card,220.19
489,2024-03-02,11:37,Female,Fuengirola,Credit Card,170.35
17,2024-03-01,14:17,Male,Torremolinos,Credit Card,756.66
907,2024-07-03,18:19,Male,Benalmedena,Paypal,235.49
389,2024-06-26,17:36,Female,Fuengirola,Credit Card,862.75
673,2024-02-15,20:06,Female,Mexico City,Credit Card,60.32
425,2024-11-09,17:43,Male,Mexico City,Credit Card,403.04
995,2024-03-01,09:56,Female,Torremolinos,Credit Card,214.58
107,2024-04-24,13:55,Female,Fuengirola,Cash,72.0
110,2024-09-18,17:54,Male,Benalmedena,Credit Card,699.0
856,2024-08-14,19:18,Female,Marbella,Credit Card,578.75
615,2024-06-18,14:06,Male,Marbella,Credit Card,563.67
451,2024-07-16,20:27,Male,Benalmedena,Paypal,95.07
864,2024-08-26,10:24,Female,Mexico City,Cash,219.65
793,2024-01-14,14:48,Male,Torremolinos,Cash,701.05
198,2024-10-15,13:31,Male,Mexico City,Cash,861.83
700,2024-07-21,13:04,Male,Torremolinos,Cash,227.02
945,2024-08-12,20:33,Male,Mexico City,Paypal,991.29
206,2024-03-24,11:20,Male,Malaga,Credit Card,200.92
168,2024-03-19,10:41,Female,Marbella,Paypal,518.14
112,2024-02-26,15:19,Male,Mexico City,Cash,595.18
298,2024-03-21,13:43,Female,Fuengirola,Paypal,16.13
405,2024-08-17,20:01,Male,Benalmedena,Paypal,41.47
683,2024-10-18,19:55,Male,Benalmedena,Credit Card,813.49
90,2024-09-29,16:44,Male,Fuengirola,Paypal,143.49
910,2024-02-22,12:57,Female,Marbella,Paypal,346.6
601,2024-04-27,15:57,Female,Benalmedena,Credit Card,405.8
74,2024-06-13,16:52,Male,Marbella,Credit Card,634.41
209,2024-01-22,15:04,Male,Benalmedena,Paypal,75.57
446,2024-12-27,14:14,Male,Torremolinos,Paypal,413.26
569,2024-03-15,11:11,Male,Fuengirola,Paypal,240.31
971,2024-06-30,15:29,Male,Mexico City,Paypal,368.74
973,2024-04-01,11:06,Male,Fuengirola,Paypal,776.06
911,2024-02-22,11:42,Female,Torremolinos,Credit Card,762.8
286,2024-10-22,11:56,Female,Benalmedena,Cash,72.86
610,2024-02-26,09:17,Female,Benalmedena,Credit Card,717.25
729,2024-03-26,18:31,Male,Malaga,Paypal,302.61
587,2024-05-03,12:34,Female,Fuengirola,Credit Card,837.31
618,2024-12-29,16:02,Male,Marbella,Credit Card,499.29
588,2024-02-29,13:00,Female,Malaga,Credit Card,238.03
481,2024-10-15,18:08,Female,Malaga,Credit Card,710.54
677,2024-04-29,09:24,Male,Fuengirola,Cash,498.54
394,2024-12-01,15:52,Female,Malaga,Credit Card,905.9
810,2024-12-01,13:08,Female,Mexico City,Paypal,718.62
191,2024-01-06,10:25,Female,Benalmedena,Cash,743.66
403,2024-01-17,17:33,Male,Benalmedena,Paypal,117.04
355,2024-10-30,12:20,Female,Malaga,Paypal,128.61
286,2024-10-03,14:48,Female,Mexico City,Credit Card,404.91
642,2024-07-11,12:07,Male,Torremolinos,Credit Card,745.45
325,2024-04-26,15:16,Female,Fuengirola,Cash,861.59
636,2024-12-22,19:42,Female,Torremolinos,Credit Card,723.7
208,2024-09-04,16:09,Female,Fuengirola,Paypal,255.48
958,2024-06-22,14:06,Male,Marbella,Cash,630.8
689,2024-07-06,19:47,Female,Mexico City,Cash,245.91
289,2024-02-01,09:26,Male,Marbella,Paypal,893.16
952,2024-01-20,11:08,Female,Fuengirola,Paypal,399.31
696,2024-11-14,16:22,Male,Torremolinos,Paypal,235.09
580,2024-01-14,19:00,Male,Mexico City,Paypal,941.6
426,2024-07-09,19:07,Female,Torremolinos,Paypal,662.93
750,2024-07-12,15:38,Female,Marbella,Cash,683.57
969,2024-05-29,13:31,Female,Malaga,Paypal,850.13
761,2024-11-20,10:41,Male,Malaga,Credit Card,824.39
361,2024-02-11,12:19,Female,Malaga,Credit Card,258.68
311,2024-03-25,14:33,Male,Fuengirola,Cash,102.21
205,2024-05-25,14:41,Female,Fuengirola,Credit Card,42.77
480,2024-09-30,10:39,Male,Malaga,Credit Card,482.42
792,2024-11-01,12:48,Female,Fuengirola,Paypal,904.13
539,2024-02-26,18:22,Male,Benalmedena,Cash,647.24
771,2024-09-14,10:33,Female,Fuengirola,Paypal,214.71
187,2024-07-29,14:45,Male,Torremolinos,Cash,844.5
508,2024-03-01,09:28,Female,Benalmedena,Credit Card,254.66
556,2024-08-22,15:48,Male,Fuengirola,Cash,58.02
602,2024-12-14,10:09,Female,Fuengirola,Paypal,103.26
503,2024-05-14,15:24,Male,Marbella,Cash,323.45
133,2024-02-09,13:07,Female,Malaga,Credit Card,826.14
360,2024-02-18,20:19,Female,Benalmedena,Paypal,303.47
645,2024-11-26,18:59,Male,Torremolinos,Cash,697.33
352,2024-09-07,17:24,Male,Marbella,Credit Card,443.43
554,2024-12-11,12:21,Female,Benalmedena,Paypal,647.41
226,2024-08-07,17:00,Male,Mexico City,Cash,717.3
114,2024-07-23,20:31,Female,Fuengirola,Paypal,499.48
956,2024-12-15,13:44,Male,Benalmedena,Credit Card,237.07
105,2024-02-24,10:42,Male,Benalmedena,Paypal,257.29
251,2024-12-28,20:59,Male,Marbella,Cash,743.02
122,2024-09-30,15:15,Female,Mexico City,Cash,524.72
75,2024-03-31,14:27,Male,Torremolinos,Cash,711.31
372,2024-07-05,13:52,Female,Malaga,Credit Card,311.47
757,2024-01-27,16:22,Male,Benalmedena,Credit Card,125.24
909,2024-08-19,09:58,Female,Marbella,Cash,313.6
171,2024-12-13,16:55,Male,Marbella,Credit Card,71.09
733,2024-03-21,10:36,Male,Mexico City,Paypal,460.06
784,2024-01-25,11:17,Female,Fuengirola,Credit Card,812.85
669,2024-03-08,09:12,Male,Mexico City,Credit Card,996.6
241,2024-07-03,15:49,Male,Malaga,Paypal,563.73
949,2024-12-12,11:01,Male,Malaga,Cash,838.53
563,2024-08-29,10:44,Female,Mexico City,Cash,770.88
482,2024-02-19,09:04,Male,Malaga,Cash,61.82
920,2024-05-03,10:07,Female,Malaga,Credit Card,169.52
555,2024-08-23,11:44,Female,Marbella,Paypal,416.98
44,2024-12-23,09:54,Male,Benalmedena,Paypal,665.01
42,2024-04-23,09:44,Female,Malaga,Cash,339.61
726,2024-06-22,16:08,Male,Benalmedena,Credit Card,881.83
210,2024-08-06,17:04,Male,Fuengirola,Cash,224.46
969,2024-04-02,11:01,Female,Mexico City,Cash,261.33
934,2024-05-27,09:50,Female,Mexico City,Credit Card,346.59
811,2024-07-15,14:26,Male,Marbella,Paypal,521.32
773,2024-06-11,09:38,Male,Mexico City,Credit Card,171.22
760,2024-02-06,12:26,Female,Mexico City,Cash,82.92
251,2024-07-04,16:39,Male,Mexico City,Cash,375.57
256,2024-03-02,14:18,Female,Torremolinos,Paypal,948.49
447,2024-09-01,18:50,Female,Marbella,Cash,569.15
199,2024-12-10,09:41,Male,Marbella,Cash,845.06
181,2024-02-14,09:49,Male,Torremolinos,Cash,951.65
974,2024-08-11,17:22,Male,Mexico City,Credit Card,850.33
369,2024-06-11,16:41,Female,Marbella,Credit Card,307.36
24,2024-03-14,19:29,Female,Malaga,Paypal,497.14
682,2024-02-10,18:43,Male,Malaga,Cash,694.15
283,2024-03-14,20:58,Male,Malaga,Paypal,538.53
965,2024-10-10,12:13,Female,Benalmedena,Cash,982.61
727,2024-02-15,10:40,Male,Benalmedena,Cash,565.73
485,2024-01-18,19:53,Female,Fuengirola,Cash,109.57
323,2024-08-30,14:17,Male,Malaga,Cash,312.41
423,2024-07-05,15:31,Female,Fuengirola,Credit Card,481.9
295,2024-07-22,14:39,Male,Malaga,Paypal,407.02
488,2024-05-02,19:54,Male,Fuengirola,Paypal,736.55
200,2024-01-08,20:42,Female,Mexico City,Cash,872.17
597,2024-03-02,16:53,Female,Mexico City,Paypal,273.13
721,2024-04-22,20:05,Female,Marbella,Cash,620.02
700,2024-05-06,17:44,Female,Marbella,Credit Card,306.38
139,2024-09-21,14:56,Female,Marbella,Credit Card,434.25
319,2024-05-11,17:14,Female,Marbella,Credit Card,121.83
985,2024-06-02,14:30,Male,Benalmedena,Cash,495.0
144,2024-01-04,17:18,Female,Malaga,Paypal,846.04
379,2024-11-12,13:42,Female,Torremolinos,Cash,602.32
320,2024-10-17,11:09,Male,Benalmedena,Paypal,745.42
389,2024-10-22,20:20,Male,Torremolinos,Credit Card,77.11
556,2024-02-06,13:58,Male,Benalmedena,Cash,553.82
90,2024-05-22,11:47,Female,Fuengirola,Cash,417.9
319,2024-09-10,16:02,Male,Fuengirola,Cash,872.96
391,2024-09-12,12:06,Female,Benalmedena,Cash,240.76
81,2024-08-08,14:53,Male,Malaga,Paypal,826.31
859,2024-07-04,12:19,Female,Mexico City,Credit Card,910.88
642,2024-01-20,11:02,Male,Benalmedena,Cash,940.55
774,2024-11-25,09:26,Female,Mexico City,Credit Card,487.11
133,2024-06-18,10:12,Female,Torremolinos,Paypal,648.58
30,2024-05-27,15:42,Female,Torremolinos,Cash,265.0
668,2024-05-26,10:14,Male,Torremolinos,Cash,738.32
428,2024-04-10,20:54,Female,Marbella,Paypal,478.48
505,2024-03-30,20:45,Male,Fuengirola,Cash,761.84
356,2024-05-17,12:41,Female,Fuengirola,Credit Card,100.54
463,2024-12-20,09:12,Male,Fuengirola,Cash,488.4
23,2024-05-16,10:46,Female,Torremolinos,Credit Card,249.22
357,2024-06-10,18:38,Male,Torremolinos,Cash,895.7
63,2024-07-25,18:33,Female,Benalmedena,Credit Card,224.11
271,2024-03-14,20:08,Female,Benalmedena,Cash,893.12
543,2024-01-14,14:22,Male,Benalmedena,Cash,695.43
536,2024-12-11,13:01,Male,Malaga,Paypal,411.41
727,2024-12-29,15:41,Male,Torremolinos,Paypal,65.64
407,2024-09-08,10:00,Male,Benalmedena,Cash,750.22
507,2024-07-10,20:02,Male,Benalmedena,Paypal,783.0
798,2024-02-04,09:06,Male,Benalmedena,Paypal,800.56
779,2024-12-25,19:44,Male,Torremolinos,Cash,340.99
745,2024-12-24,18:18,Female,Benalmedena,Cash,64.12
331,2024-08-06,11:23,Female,Mexico City,Cash,651.61
543,2024-01-14,11:04,Male,Torremolinos,Credit Card,618.89
462,2024-05-24,09:17,Female,Benalmedena,Credit Card,997.02
224,2024-10-13,16:54,Female,Fuengirola,Cash,131.41
53,2024-05-10,09:12,Male,Benalmedena,Credit Card,346.01
955,2024-08-17,15:51,Female,Marbella,Cash,843.51
785,2024-07-16,19:56,Female,Mexico City,Credit Card,784.55
532,2024-12-06,10:20,Male,Fuengirola,Cash,458.39
916,2024-03-28,18:38,Male,Benalmedena,Credit Card,434.72
19,2024-04-08,16:05,Female,Fuengirola,Credit Card,844.63
672,2024-07-15,12:39,Female,Malaga,Paypal,409.77
941,2024-08-24,09:53,Male,Marbella,Cash,698.73
559,2024-11-05,14:53,Male,Benalmedena,Credit Card,721.73
633,2024-07-19,20:21,Female,Fuengirola,Paypal,560.69
300,2024-02-11,18:15,Female,Marbella,Credit Card,481.02
984,2024-10-21,19:28,Female,Mexico City,Credit Card,689.76
73,2024-03-09,15:55,Male,Marbella,Cash,887.84
891,2024-09-28,13:39,Male,Benalmedena,Cash,580.05
835,2024-03-10,15:48,Male,Torremolinos,Credit Card,885.02
938,2024-02-27,11:55,Female,Torremolinos,Cash,781.0
571,2024-01-04,20:03,Male,Benalmedena,Paypal,166.77
1,2024-04-12,11:45,Female,Mexico City,Cash,149.32
330,2024-03-17,15:00,Female,Malaga,Credit Card,707.23
342,2024-10-24,12:05,Male,Marbella,Cash,345.48
174,2024-11-19,20:53,Male,Fuengirola,Cash,520.5
135,2024-01-01,10:20,Male,Benalmedena,Cash,666.63
408,2024-08-05,20:40,Female,Fuengirola,Paypal,494.86
228,2024-11-15,15:52,Female,Malaga,Credit Card,34.43
419,2024-11-21,14:03,Female,Marbella,Paypal,592.07
895,2024-11-06,11:56,Male,Mexico City,Cash,967.64
783,2024-09-07,20:09,Male,Mexico City,Credit Card,991.05
442,2024-01-12,09:40,Male,Mexico City,Credit Card,72.28
543,2024-06-28,11:59,Male,Marbella,Paypal,989.38
93,2024-07-23,17:47,Female,Torremolinos,Credit Card,561.01
375,2024-05-27,15:26,Male,Fuengirola,Credit Card,597.21
150,2024-05-15,13:45,Male,Malaga,Paypal,732.65
835,2024-10-12,19:01,Female,Marbella,Paypal,174.86
717,2024-04-21,15:03,Male,Malaga,Paypal,96.85
444,2024-05-12,12:20,Male,Torremolinos,Credit Card,293.02
868,2024-09-12,19:56,Male,Benalmedena,Paypal,717.26
928,2024-09-06,18:06,Female,Mexico City,Credit Card,86.6
823,2024-03-17,15:21,Female,Torremolinos,Credit Card,493.4
379,2024-10-09,18:31,Female,Malaga,Cash,541.8
588,2024-09-15,14:17,Male,Mexico City,Cash,223.25
85,2024-12-05,19:52,Male,Fuengirola,Cash,801.97
274,2024-09-04,19:05,Male,Benalmedena,Credit Card,467.53
296,2024-08-13,20:53,Female,Mexico City,Credit Card,873.89
362,2024-07-31,13:53,Female,Fuengirola,Paypal,262.93
274,2024-07-10,11:19,Female,Marbella,Paypal,510.79
570,2024-04-15,10:19,Male,Marbella,Paypal,935.17
933,2024-12-29,18:28,Male,Torremolinos,Paypal,464.79
298,2024-09-30,11:17,Female,Torremolinos,Credit Card,903.45
735,2024-11-27,10:13,Female,Mexico City,Credit Card,207.53
36,2024-10-12,15:01,Female,Benalmedena,Paypal,335.85
458,2024-08-23,17:05,Female,Marbella,Credit Card,299.98
215,2024-05-26,10:24,Male,Torremolinos,Credit Card,82.45
966,2024-10-19,14:51,Male,Malaga,Paypal,657.26
39,2024-06-15,12:22,Female,Benalmedena,Paypal,381.12
177,2024-04-10,13:24,Female,Mexico City,Paypal,274.0
719,2024-03-17,19:01,Male,Mexico City,Credit Card,54.05
232,2024-05-24,20:08,Male,Malaga,Paypal,353.83
189,2024-03-17,14:52,Male,Fuengirola,Cash,650.86
295,2024-07-18,14:53,Male,Malaga,Paypal,95.04
266,2024-08-05,10:52,Female,Malaga,Credit Card,778.27
155,2024-12-03,13:30,Male,Mexico City,Credit Card,793.44
399,2024-09-17,12:12,Female,Torremolinos,Paypal,145.95
70,2024-12-14,12:34,Female,Benalmedena,Paypal,79.9
167,2024-06-28,14:49,Male,Marbella,Cash,666.32
709,2024-04-24,19:34,Female,Malaga,Cash,455.49
731,2024-06-06,11:54,Male,Fuengirola,Paypal,589.26
603,2024-07-06,11:17,Female,Malaga,Paypal,833.82
140,2024-03-20,15:06,Female,Marbella,Credit Card,642.23
870,2024-06-25,11:36,Male,Mexico City,Cash,957.67
419,2024-07-26,13:18,Female,Benalmedena,Credit Card,609.42
499,2024-01-17,19:12,Female,Marbella,Credit Card,709.78
423,2024-09-30,12:47,Female,Marbella,Cash,389.81
17,2024-12-06,12:30,Female,Benalmedena,Cash,353.8
210,2024-05-27,20:44,Female,Torremolinos,Credit Card,698.57
538,2024-06-29,15:49,Male,Mexico City,Credit Card,437.78
671,2024-01-05,17:03,Male,Benalmedena,Paypal,280.36
209,2024-09-10,18:53,Female,Fuengirola,Credit Card,962.69
650,2024-09-06,09:17,Male,Fuengirola,Credit Card,683.65
489,2024-12-18,09:33,Female,Mexico City,Cash,939.72
454,2024-02-19,13:17,Female,Benalmedena,Cash,86.29
934,2024-11-30,09:19,Male,Fuengirola,Credit Card,339.65
559,2024-06-25,12:33,Female,Mexico City,Paypal,798.96
151,2024-01-22,18:15,Male,Mexico City,Paypal,444.25
243,2024-06-19,12:18,Female,Torremolinos,Paypal,374.65
461,2024-03-27,10:00,Female,Marbella,Paypal,328.23
952,2024-09-15,12:48,Male,Benalmedena,Cash,330.78
629,2024-11-27,16:09,Female,Benalmedena,Paypal,407.39
204,2024-07-13,20:44,Female,Mexico City,Credit Card,867.23
680,2024-10-31,13:03,Female,Benalmedena,Credit Card,83.47
675,2024-03-26,19:08,Male,Fuengirola,Credit Card,401.61
915,2024-11-13,17:53,Male,Mexico City,Cash,474.73
417,2024-09-30,14:56,Female,Malaga,Credit Card,553.34
396,2024-09-13,11:49,Male,Benalmedena,Paypal,505.02
761,2024-06-02,10:38,Male,Malaga,Cash,335.21
625,2024-09-11,19:34,Male,Torremolinos,Cash,279.71
120,2024-02-06,18:47,Male,Mexico City,Cash,737.64
655,2024-01-19,14:42,Female,Torremolinos,Cash,44.43
130,2024-05-14,12:07,Male,Marbella,Paypal,274.2
794,2024-11-15,17:48,Male,Torremolinos,Cash,356.54
930,2024-12-23,15:42,Female,Malaga,Credit Card,735.92
908,2024-09-01,12:16,Male,Marbella,Cash,773.13
494,2024-02-13,16:37,Female,Torremolinos,Credit Card,785.57
214,2024-03-27,18:48,Male,Benalmedena,Cash,259.53
54,2024-06-26,12:47,Male,Marbella,Credit Card,87.53
571,2024-07-02,09:41,Male,Fuengirola,Cash,771.09
804,2024-10-03,11:52,Male,Malaga,Credit Card,507.84
725,2024-03-07,17:41,Female,Malaga,Paypal,581.09
162,2024-04-16,10:24,Female,Malaga,Paypal,864.0
725,2024-11-16,11:59,Male,Fuengirola,Credit Card,149.99
940,2024-11-23,12:54,Female,Benalmedena,Paypal,391.28
317,2024-05-22,16:44,Female,Marbella,Cash,653.94
310,2024-02-01,11:55,Female,Mexico City,Credit Card,321.01
909,2024-08-09,16:51,Female,Malaga,Paypal,98.96
83,2024-02-22,17:37,Female,Mexico City,Cash,734.92
219,2024-07-22,13:24,Female,Fuengirola,Cash,667.08
471,2024-02-24,18:03,Male,Marbella,Credit Card,512.71
679,2024-08-07,09:47,Male,Torremolinos,Cash,427.9
860,2024-09-05,10:26,Male,Benalmedena,Paypal,689.25
971,2024-09-28,14:46,Male,Benalmedena,Cash,937.75
281,2024-11-30,19:24,Female,Malaga,Paypal,441.49
985,2024-01-11,16:54,Male,Torremolinos,Cash,252.44
658,2024-10-10,09:49,Female,Marbella,Credit Card,944.49
889,2024-07-08,14:34,Female,Malaga,Paypal,90.94
592,2024-12-19,17:23,Female,Benalmedena,Cash,331.43
620,2024-02-20,15:10,Female,Mexico City,Credit Card,460.77
491,2024-05-14,10:46,Male,Torremolinos,Credit Card,103.8
877,2024-03-13,20:44,Male,Fuengirola,Credit Card,909.74
852,2024-04-03,12:39,Female,Marbella,Cash,935.92
127,2024-02-21,20:15,Male,Benalmedena,Paypal,587.81
633,2024-06-23,10:55,Female,Fuengirola,Credit Card,947.97
391,2024-03-19,19:19,Female,Mexico City,Cash,581.88
551,2024-04-21,11:06,Female,Benalmedena,Cash,698.42
587,2024-06-05,13:36,Female,Marbella,Cash,745.0
403,2024-06-07,13:05,Male,Mexico City,Cash,293.75
465,2024-06-22,09:56,Female,Mexico City,Credit Card,579.54
913,2024-09-27,13:29,Male,Fuengirola,Cash,422.68
187,2024-04-29,10:13,Male,Benalmedena,Paypal,429.52
187,2024-06-24,17:48,Female,Benalmedena,Cash,97.95
500,2024-12-25,15:21,Female,Torremolinos,Cash,528.44
224,2024-07-03,09:26,Female,Benalmedena,Paypal,529.91
776,2024-02-18,10:35,Male,Marbella,Cash,909.1
616,2024-03-29,19:15,Female,Fuengirola,Cash,875.83
390,2024-11-12,12:33,Male,Malaga,Paypal,183.04
433,2024-03-21,11:35,Male,Mexico City,Cash,640.47
265,2024-01-23,17:13,Female,Malaga,Paypal,697.09
194,2024-09-22,15:42,Female,Torremolinos,Cash,276.18
869,2024-02-08,15:05,Male,Fuengirola,Paypal,840.38
421,2024-03-26,16:35,Female,Malaga,Paypal,88.77
160,2024-03-15,13:11,Female,Fuengirola,Credit Card,956.69
455,2024-01-12,12:16,Female,Mexico City,Credit Card,191.41
643,2024-05-25,15:57,Female,Malaga,Credit Card,613.26
101,2024-04-08,09:13,Male,Torremolinos,Paypal,789.28
399,2024-06-11,14:20,Female,Torremolinos,Paypal,801.29
160,2024-01-19,10:21,Female,Malaga,Cash,272.24
735,2024-06-19,16:57,Female,Mexico City,Credit Card,937.08
526,2024-04-15,17:06,Male,Mexico City,Credit Card,113.54
472,2024-10-15,17:51,Male,Malaga,Paypal,880.67
390,2024-01-03,19:33,Male,Marbella,Cash,600.28
584,2024-01-27,14:02,Male,Mexico City,Paypal,529.85
935,2024-03-27,09:36,Male,Torremolinos,Cash,831.5
227,2024-06-18,10:20,Male,Torremolinos,Paypal,92.81
885,2024-01-06,16:26,Female,Mexico City,Cash,546.57
895,2024-03-01,10:08,Female,Malaga,Paypal,405.53
664,2024-07-11,13:19,Male,Torremolinos,Paypal,692.36
350,2024-01-13,19:35,Female,Benalmedena,Cash,672.74
380,2024-12-13,10:19,Male,Mexico City,Cash,966.55
30,2024-11-03,17:24,Female,Torremolinos,Cash,765.31
917,2024-06-10,20:34,Female,Fuengirola,Credit Card,925.43
319,2024-03-29,14:27,Female,Marbella,Paypal,280.14
807,2024-01-05,11:08,Male,Malaga,Paypal,197.87
524,2024-03-22,12:45,Male,Benalmedena,Cash,824.16
118,2024-08-06,14:28,Female,Malaga,Paypal,261.48
119,2024-03-12,17:19,Female,Marbella,Cash,63.73
569,2024-01-30,19:07,Male,Fuengirola,Credit Card,407.59
152,2024-01-15,17:16,Male,Marbella,Credit Card,96.84
206,2024-05-20,12:26,Male,Malaga,Paypal,88.79
300,2024-12-12,10:29,Female,Fuengirola,Cash,718.72
723,2024-12-26,11:18,Male,Marbella,Paypal,850.6
145,2024-11-03,18:00,Female,Torremolinos,Cash,326.4
690,2024-02-27,14:43,Male,Benalmedena,Paypal,908.35
503,2024-12-22,11:09,Female,Torremolinos,Cash,415.38
706,2024-12-26,17:19,Female,Mexico City,Cash,881.78
953,2024-01-11,09:06,Female,Torremolinos,Credit Card,908.34
534,2024-11-25,19:45,Female,Mexico City,Paypal,343.66
21,2024-04-15,16:46,Female,Marbella,Paypal,175.4
449,2024-10-12,10:05,Female,Malaga,Paypal,569.38
545,2024-05-18,16:54,Female,Torremolinos,Credit Card,540.93
606,2024-04-24,09:04,Male,Torremolinos,Cash,988.39
710,2024-12-28,15:01,Male,Fuengirola,Credit Card,319.99
327,2024-10-08,13:08,Male,Mexico City,Cash,251.75
397,2024-04-23,19:18,Male,Malaga,Credit Card,198.93
682,2024-10-06,15:56,Male,Torremolinos,Cash,586.17
836,2024-01-22,15:36,Male,Torremolinos,Paypal,802.85
133,2024-12-21,16:14,Male,Torremolinos,Paypal,947.89
908,2024-08-10,13:00,Female,Benalmedena,Paypal,370.09
990,2024-11-26,12:42,Female,Malaga,Cash,752.9
360,2024-04-23,10:28,Male,Benalmedena,Paypal,380.26
103,2024-06-07,16:05,Male,Mexico City,Paypal,804.14
43,2024-11-04,18:21,Female,Fuengirola,Paypal,813.34
900,2024-10-01,16:13,Male,Benalmedena,Paypal,228.7
216,2024-08-24,17:28,Female,Fuengirola,Credit Card,457.54
953,2024-09-27,09:57,Female,Mexico City,Cash,820.47
157,2024-04-12,19:31,Male,Mexico City,Cash,856.84
853,2024-08-25,09:10,Female,Fuengirola,Cash,230.07
842,2024-02-14,14:22,Male,Torremolinos,Paypal,351.56
702,2024-03-09,18:44,Female,Mexico City,Cash,229.96
996,2024-04-30,11:09,Female,Marbella,Cash,333.98
46,2024-06-13,17:47,Male,Benalmedena,Cash,788.05
28,2024-05-18,17:43,Female,Marbella,Paypal,554.04
750,2024-10-11,19:34,Male,Benalmedena,Cash,767.9
943,2024-09-09,13:02,Male,Marbella,Cash,755.48
647,2024-03-10,10:23,Male,Benalmedena,Paypal,63.8
982,2024-06-09,15:04,Male,Benalmedena,Cash,503.52
134,2024-11-01,16:16,Male,Torremolinos,Cash,213.17
230,2024-11-16,12:24,Male,Marbella,Paypal,624.94
413,2024-12-15,13:26,Male,Benalmedena,Credit Card,975.31
765,2024-06-07,13:12,Male,Fuengirola,Cash,313.98
722,2024-07-11,18:16,Female,Torremolinos,Paypal,717.12
119,2024-05-24,10:55,Female,Malaga,Paypal,351.58
802,2024-03-03,18:11,Female,Benalmedena,Paypal,820.74
828,2024-03-21,20:02,Male,Mexico City,Credit Card,931.31
894,2024-10-12,15:40,Female,Mexico City,Cash,259.94
661,2024-11-01,12:08,Female,Benalmedena,Cash,520.4
332,2024-11-28,10:32,Female,Marbella,Cash,390.76
997,2024-05-31,14:58,Male,Malaga,Credit Card,685.64
139,2024-04-16,19:08,Male,Benalmedena,Paypal,640.64
452,2024-03-04,15:02,Female,Malaga,Paypal,322.35
800,2024-07-21,17:19,Female,Torremolinos,Cash,899.08
552,2024-04-27,13:33,Female,Marbella,Paypal,597.07
344,2024-09-25,15:24,Female,Fuengirola,Credit Card,299.97
374,2024-06-10,13:40,Male,Malaga,Paypal,599.55
685,2024-07-27,11:28,Female,Marbella,Paypal,974.75
608,2024-05-07,18:01,Female,Malaga,Paypal,331.75
874,2024-05-15,20:54,Female,Malaga,Credit Card,204.49
890,2024-10-23,16:30,Female,Malaga,Credit Card,464.72
470,2024-03-19,14:59,Female,Fuengirola,Cash,486.85
476,2024-02-10,20:32,Male,Benalmedena,Paypal,474.56
360,2024-01-26,09:26,Male,Marbella,Credit Card,548.78
632,2024-11-07,17:28,Male,Mexico City,Cash,204.99
495,2024-12-25,11:23,Male,Benalmedena,Cash,777.01
